year,month,temp,total-error-variance,high-frequency-error-variance,low-frequency-error-variance,bias-error-variance,diagnostic variable,diagnostic variable,diagnostic variable
1978,12,-0.203743,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,1,-0.175221,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,2,-0.399828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,3,-0.156238,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,4,-0.232703,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,5,-0.151349,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,6,-0.083991,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,7,-0.063167,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,8,-0.033210,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,9,-0.004004,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,10,0.053648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,11,0.038500,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1979,12,0.179883,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,1,0.038701,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,2,0.086932,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,3,-0.042312,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,4,-0.005053,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,5,0.056610,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,6,-0.030528,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,7,-0.021870,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,8,-0.063492,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,9,-0.074893,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,10,-0.054693,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,11,-0.004102,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1980,12,-0.090721,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,1,0.233974,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,2,0.092999,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,3,0.089133,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,4,0.044928,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,5,-0.012909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,6,0.023153,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,7,-0.029519,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,8,-0.021081,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,9,-0.048836,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,10,-0.006789,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,11,0.043643,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1981,12,0.127531,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,1,-0.200404,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,2,-0.131787,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,3,-0.241332,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,4,-0.118370,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,5,-0.148710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,6,-0.159085,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,7,-0.110298,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,8,-0.134796,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,9,-0.046891,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,10,-0.080822,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,11,-0.144929,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1982,12,0.086370,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,1,0.194914,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,2,0.120382,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,3,0.083436,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,4,-0.078535,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,5,-0.036301,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,6,-0.007791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,7,0.012768,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,8,0.075401,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,9,0.065788,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,10,-0.025494,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,11,0.104201,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1983,12,-0.050200,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,1,-0.000910,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,2,-0.121316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,3,-0.075787,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,4,-0.203174,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,5,-0.007667,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,6,-0.144290,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,7,-0.137308,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,8,-0.092894,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,9,-0.081757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,10,-0.059016,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,11,-0.165505,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1984,12,-0.260216,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,1,-0.028057,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,2,-0.263058,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,3,-0.109866,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,4,-0.211164,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,5,-0.103343,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,6,-0.154952,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,7,-0.192394,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,8,-0.131766,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,9,-0.118311,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,10,-0.102593,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,11,-0.128291,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1985,12,-0.149932,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,1,-0.085117,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,2,0.044711,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,3,-0.028218,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,4,-0.060098,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,5,0.025056,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,6,-0.097221,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,7,-0.163686,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,8,-0.139453,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,9,-0.244288,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,10,-0.074107,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,11,-0.138242,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1986,12,-0.154246,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,1,-0.010769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,2,0.023049,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,3,-0.204701,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,4,-0.117895,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,5,0.003378,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,6,0.082834,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,7,0.164799,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,8,0.054040,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,9,0.116301,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,10,0.086065,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,11,-0.006978,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1987,12,0.157010,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,1,0.221469,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,2,0.119151,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,3,0.105278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,4,0.125940,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,5,0.154691,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,6,0.094642,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,7,0.090264,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,8,0.219190,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,9,0.132562,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,10,0.144625,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,11,-0.111175,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1988,12,0.002152,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,1,-0.194085,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,2,-0.013688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,3,0.001999,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,4,0.069046,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,5,-0.081804,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,6,-0.214605,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,7,0.032286,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,8,0.037316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,9,0.118283,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,10,0.086968,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,11,-0.082937,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1989,12,0.083315,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,1,0.090222,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,2,0.038175,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,3,0.419884,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,4,0.282398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,5,0.178965,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,6,0.104584,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,7,0.062014,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,8,0.091177,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,9,0.017604,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,10,0.150519,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,11,0.146342,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1990,12,0.091225,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,1,0.107344,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,2,0.178537,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,3,0.019250,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,4,0.253071,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,5,0.108452,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,6,0.242820,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,7,0.117163,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,8,0.085963,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,9,0.110109,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,10,0.068871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,11,0.034997,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1991,12,0.003088,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,1,0.125060,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,2,0.076442,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,3,0.099800,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,4,-0.097142,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,5,0.045768,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,6,-0.029559,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,7,-0.162170,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,8,-0.171959,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,9,-0.217920,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,10,-0.240998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,11,-0.219176,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1992,12,-0.100400,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,1,0.023801,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,2,0.053204,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,3,0.019562,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,4,0.026151,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,5,-0.016879,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,6,0.007492,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,7,0.016724,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,8,-0.175538,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,9,-0.070444,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,10,-0.040297,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,11,-0.167518,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1993,12,-0.140644,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,1,-0.098233,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,2,-0.276125,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,3,-0.055635,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,4,0.081559,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,5,-0.006525,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,6,0.118968,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,7,0.021578,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,8,-0.023208,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,9,-0.007558,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,10,0.189896,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,11,0.151987,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1994,12,0.080895,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,1,0.235170,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,2,0.427975,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,3,0.128948,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,4,0.179601,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,5,-0.000051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,6,0.181260,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,7,0.150278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,8,0.212791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,9,0.161633,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,10,0.186087,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,11,0.211866,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1995,12,-0.002774,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,1,-0.031026,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,2,0.148159,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,3,0.009469,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,4,0.041119,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,5,0.013954,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,6,0.060491,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,7,0.055188,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,8,0.151983,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,9,-0.003821,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,10,-0.084493,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,11,0.166297,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1996,12,0.057009,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,1,-0.018252,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,2,0.051511,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,3,0.157712,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,4,0.077006,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,5,0.093436,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,6,0.253016,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,7,0.122026,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,8,0.187936,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,9,0.314083,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,10,0.420844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,11,0.383641,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1997,12,0.269729,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,1,0.264743,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,2,0.489641,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,3,0.318579,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,4,0.370082,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,5,0.365848,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,6,0.445809,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,7,0.401630,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,8,0.393205,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,9,0.195632,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,10,0.176980,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,11,0.175725,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1998,12,0.265469,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,1,0.177668,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,2,0.294106,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,3,0.033051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,4,0.035403,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,5,0.011241,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,6,0.062508,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,7,0.115342,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,8,0.046482,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,9,0.176946,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,10,0.110411,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,11,0.107120,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1999,12,0.151991,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,1,0.028457,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,2,0.227343,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,3,0.228382,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,4,0.278454,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,5,0.060835,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,6,0.052996,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,7,0.117198,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,8,0.172191,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,9,0.151953,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,10,0.071685,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,11,0.060567,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2000,12,-0.013514,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
